agent_id,agent_name,state,district,n_producers,quality_score,tenure_years,base_conversion_rate,base_retention_rate,base_cancellation_rate,avg_premium_multiplier
EA-0352,Agent_0352,Colorado,COL-D02,3,0.5685696029180063,8.455276350756982,0.18277156320073684,0.7521827724381986,0.02499874568824287,1.23693689872793
EA-0353,Agent_0353,Colorado,COL-D02,4,0.9178467237765026,6.1785425888498535,0.3792086399481613,0.8250834147724299,0.057124387372633735,0.7043504060440908
EA-0354,Agent_0354,Colorado,COL-D02,6,0.2473452652880434,3.421184457832233,0.24369968399888992,0.8387653017078196,0.043160377301713966,1.147368022407753
EA-0355,Agent_0355,Colorado,COL-D03,3,0.9262163915322115,3.4938506758561427,0.2523422689626555,0.790664481042027,0.20757729981339074,1.0292580026040574
EA-0356,Agent_0356,Colorado,COL-D03,4,0.8474614526674253,15.500563945444028,0.2964246377584107,0.8887765925679266,0.21887231800024082,0.7704713776915747
EA-0357,Agent_0357,Colorado,COL-D03,6,0.8304034016723553,4.667631017542633,0.48933190073008775,0.68653890313109,0.07224938199728112,1.0379520298308589
EA-0358,Agent_0358,Colorado,COL-D04,4,0.717931356379072,17.82204706670156,0.5113683142253731,0.785668809659226,0.0697968793377475,1.1759064418803364
EA-0359,Agent_0359,Colorado,COL-D04,2,0.807823179050048,19.8521124132178,0.5402705650522134,0.9335717682260157,0.085894253708496,1.0172958209228722
EA-0360,Agent_0360,Colorado,COL-D04,5,0.9213396878092879,2.5505791985453503,0.3769593357201733,0.7535151811234303,0.07783611295942225,0.83933864328261
EA-0361,Agent_0361,Colorado,COL-D04,3,0.8164470653294014,19.17821900062958,0.4025498465118588,0.6528956236926527,0.05679381159183148,1.1989245794409233
EA-0362,Agent_0362,Colorado,COL-D04,1,0.7776893220387671,14.117869261865312,0.21846308640312753,0.729078485490921,0.02205286819327942,1.5204420905022642
EA-0363,Agent_0363,Colorado,COL-D04,3,0.5819158435390879,4.585524163351724,0.2115795030885875,0.751958990985312,0.021840271322896766,0.8347336189987538
EA-0364,Agent_0364,Colorado,COL-D04,3,0.7774901490824924,1.1329228943780874,0.2365323056029625,0.969593926120649,0.08390840451627365,1.481835474665526
EA-0365,Agent_0365,Colorado,COL-D05,3,0.7954280945275968,2.0125450573243855,0.4190052247022779,0.9403478468630961,0.006959188718144636,0.5183675430401798
EA-0366,Agent_0366,Colorado,COL-D06,7,0.7857901830336897,14.620506143593918,0.21965568539006383,0.9370863305130086,0.027725433922751987,1.1405624991420849
EA-0367,Agent_0367,Colorado,COL-D06,4,0.881572850412587,5.675082629249683,0.39743824787313314,0.8320240800529863,0.1320832653155534,1.404939134023289
EA-0368,Agent_0368,Colorado,COL-D06,8,0.8604788191932943,1.4412285479838078,0.10325256381272128,0.9262763695313664,0.10711029798169125,0.9653366820700301
EA-0369,Agent_0369,Colorado,COL-D06,3,0.928653148829361,2.6947129562014354,0.12731794461720292,0.9922813877243049,0.16726764544159495,0.8541981374071824
EA-0370,Agent_0370,Colorado,COL-D06,4,0.5220448405929604,13.8606104397834,0.4094468758639702,0.593830276347651,0.011783755935888887,1.081689129792849
EA-0371,Agent_0371,Colorado,COL-D07,4,0.8688915076064851,14.61621760317105,0.27591366831144054,0.9380915822160135,0.016359168823841575,1.0585131701310149
EA-0372,Agent_0372,Colorado,COL-D07,9,0.8106556147228147,14.949572415512092,0.33602931264444624,0.8970553452318757,0.06187165330145985,0.9060762046337574
EA-0373,Agent_0373,Colorado,COL-D07,4,0.619285020677366,9.930332927701976,0.38083716294463915,0.6234395069496956,0.020489366548735982,0.5378884143302552
EA-0374,Agent_0374,Colorado,COL-D07,3,0.9387542500217068,10.412031387413407,0.2200921452034175,0.8449495036773725,0.029216849780576013,0.5469412106344091
EA-0375,Agent_0375,Colorado,COL-D07,4,0.8520415958680704,4.087998807410035,0.4058516965498858,0.7984702429340664,0.016427101611402248,0.7150192250755212
EA-0376,Agent_0376,Colorado,COL-D07,1,0.2398261792394663,4.081491787624828,0.025346937377966706,0.6027352370281516,0.06573115534682077,1.131522459557293
EA-0377,Agent_0377,Colorado,COL-D08,1,0.5261256937365318,7.925026135762949,0.3816341799571466,0.6190914815628524,0.054596659747696,2.803246710210057
EA-0378,Agent_0378,Colorado,COL-D08,3,0.5568036311093814,17.577213159936896,0.16217371257027893,0.7746958802014188,0.1040491936088701,0.7617362325870354
EA-0379,Agent_0379,Colorado,COL-D08,2,0.8626200922050662,8.699572859515978,0.2821232967703819,0.8511998349859992,0.07305481824272762,0.6962131024046265
EA-0380,Agent_0380,Colorado,COL-D08,1,0.8753546774417119,13.206295175135843,0.4249989180173118,0.827269305497625,0.13781117360392656,0.9653428291187109
EA-0381,Agent_0381,Colorado,COL-D08,4,0.7876407468625147,16.73723942625448,0.2863121080822312,0.7086793205531118,0.09177163897427934,0.7361097348931619
EA-0382,Agent_0382,Colorado,COL-D08,1,0.9494359224104127,6.901176519510033,0.06444989538684054,0.7874443283115308,0.10525510147764343,1.1517198515993925
EA-0383,Agent_0383,Colorado,COL-D08,6,0.6181349159935297,9.825744506251297,0.18356319436609655,0.8695277718545859,0.07245753826205995,1.3528700289403268
EA-0384,Agent_0384,Washington,WAS-D01,4,0.9466038392313744,8.63140978461177,0.09985439994367577,0.6554789697228988,0.0641980232919083,1.4342014094246076
EA-0385,Agent_0385,Washington,WAS-D01,5,0.6629847718190928,11.698374139697895,0.25063099267067557,0.7821547600192316,0.06783136975809533,1.053160228566627
EA-0386,Agent_0386,Washington,WAS-D01,5,0.5133192227351817,4.8249505157370844,0.1773799720448293,0.6139484788079097,0.04329840813328986,0.6548099512429397
EA-0387,Agent_0387,Washington,WAS-D01,7,0.7044008766473405,17.811438502250184,0.18142261921051123,0.9446408001589378,0.10871257517364982,0.9991288995492581
EA-0388,Agent_0388,Washington,WAS-D01,3,0.6136882232447693,4.341958766771494,0.45163283213076266,0.8130213851101252,0.0928043950383546,0.7859875612055196
EA-0389,Agent_0389,Washington,WAS-D01,7,0.9394756617947406,19.734956776989527,0.45811984568530684,0.9082614482251429,0.08429080129955953,0.7681815603608964
EA-0390,Agent_0390,Washington,WAS-D01,1,0.6527353887111962,13.825358356548104,0.26596235778599575,0.7293248294300366,0.09474309245582177,0.6879506502061691
EA-0391,Agent_0391,Washington,WAS-D01,2,0.7886815711909647,2.207106756797364,0.4482855947159247,0.8798957199552792,0.15461830493210002,1.81190546824391
EA-0392,Agent_0392,Washington,WAS-D01,4,0.6385076681927108,4.472313430332148,0.3618858843920644,0.8412111885231658,0.31561010363622444,1.627221007474693
EA-0393,Agent_0393,Washington,WAS-D01,8,0.4793709862201365,19.40519775804887,0.5510878456636293,0.9236226420689494,0.08521664163803934,0.7963193212442438
EA-0394,Agent_0394,Washington,WAS-D01,5,0.771339495797799,8.521817201113176,0.4197457316313284,0.711169363290838,0.06100402355376183,0.9173548930865013
EA-0395,Agent_0395,Washington,WAS-D01,3,0.7522132717020045,6.508208434837478,0.202977006479327,0.970086679998219,0.020017175818860276,1.405320104260477
EA-0396,Agent_0396,Washington,WAS-D02,3,0.7946800623222964,12.639700759249264,0.2537433531644542,0.808028984659524,0.08589297972200521,0.7274516432759006
EA-0397,Agent_0397,Washington,WAS-D02,4,0.8286076178476066,19.873332727745503,0.2138588714361496,0.7113159996876596,0.09456881688649255,1.1490646473984225
EA-0398,Agent_0398,Washington,WAS-D02,6,0.8870116802241126,10.967395525663829,0.27293120772517826,0.9495234142728814,0.08794177794468888,1.3604926601093743
EA-0399,Agent_0399,Washington,WAS-D03,6,0.5583792801168053,5.110437392578452,0.3615410718525728,0.9724088693511375,0.047017631583154744,1.587916868153308
EA-0400,Agent_0400,Washington,WAS-D03,5,0.634305724120904,12.962472718634315,0.41755866938137826,0.8292441170686158,0.08162581265018679,1.2178232616388989
EA-0401,Agent_0401,Washington,WAS-D03,6,0.8303653841591395,9.949890188850354,0.2825204603709909,0.955621201106033,0.05011054921330154,0.971222965087381
EA-0402,Agent_0402,Washington,WAS-D03,3,0.6696528954479467,10.506202515023649,0.4282443545218824,0.7476322500066372,0.04254551473496369,0.6370592545120709
EA-0403,Agent_0403,Washington,WAS-D03,4,0.8195061933499492,5.282296850750348,0.5995978876811189,0.8072656304411531,0.07157095001840515,0.7926531919652057
EA-0404,Agent_0404,Washington,WAS-D04,4,0.7176290671299933,6.803393791362039,0.2171222458046457,0.7706015337104944,0.08448617049045677,1.6747325214405324
EA-0405,Agent_0405,Washington,WAS-D04,4,0.787992526885221,18.159768023936792,0.16003304530835935,0.9731447014404022,0.08163682637631976,0.5407964389498963
EA-0406,Agent_0406,Washington,WAS-D04,4,0.7522229987409161,19.553282843471553,0.4377619208566407,0.6618804592001212,0.14803956990530187,1.3106347009186625
EA-0407,Agent_0407,Washington,WAS-D04,2,0.5587626242831848,12.544199549307365,0.18926647483326117,0.8132127617430636,0.0560076401085389,0.9156540942784441
EA-0408,Agent_0408,Washington,WAS-D04,5,0.7464840115960724,4.440356047199199,0.10981597888657968,0.6065362733061538,0.07509361764733372,1.1417993210453445
EA-0409,Agent_0409,Washington,WAS-D04,3,0.7152915438280643,11.960368463339856,0.2555770013256376,0.9631280533928844,0.19025941709913383,0.6373645101454836
EA-0410,Agent_0410,Washington,WAS-D04,5,0.7794000158853931,4.287292780238978,0.3071501307703899,0.6879681359004396,0.09226829407973657,0.8917396916239747
EA-0411,Agent_0411,Washington,WAS-D05,4,0.8401079301627411,16.75999963865349,0.21282838383025,0.9736391623628119,0.10714564331844845,1.4668603768441866
EA-0412,Agent_0412,Washington,WAS-D05,8,0.24833589162097178,1.19963027520709,0.18047728321071407,0.9051634430629953,0.09000739036061287,1.2000723661753914
EA-0413,Agent_0413,Washington,WAS-D05,3,0.6401804283572599,14.974681096839046,0.2781604726231607,0.7957245040558847,0.08486566814579377,0.6103058168773258
EA-0414,Agent_0414,Washington,WAS-D05,2,0.9327363242533303,7.03976971165353,0.2802875393732942,0.7521298261123947,0.10260364483962078,1.2661488861460946
EA-0415,Agent_0415,Washington,WAS-D05,4,0.6434445589701905,12.582616091464821,0.44784123088185385,0.9962243101032149,0.13825207419308563,1.0021678834863228
EA-0416,Agent_0416,Washington,WAS-D05,6,0.5057757089448873,10.719232455067678,0.08869936839821964,0.9012020004282545,0.1617759207059737,1.3155978983781809
EA-0417,Agent_0417,Washington,WAS-D06,4,0.8831138427170135,7.829996934577059,0.24571590783957845,0.5868941724432828,0.058131609207606225,0.808920600068403
EA-0418,Agent_0418,Washington,WAS-D06,6,0.7712613982041482,5.623438682738338,0.1808994300895612,0.9139131668083994,0.03957362782203349,1.4561507356777301
EA-0419,Agent_0419,Washington,WAS-D06,3,0.8899704879125862,4.517586335837506,0.3814325679883417,0.9303474557460945,0.03739499949433899,0.51518571761614
EA-0420,Agent_0420,Washington,WAS-D06,6,0.864917018031568,10.282092098205782,0.4607106918130599,0.4414489627785134,0.03779761581145455,0.5903615365081878
EA-0421,Agent_0421,Washington,WAS-D06,5,0.7951350417790772,18.661390312873205,0.1907841450158292,0.8187513441452924,0.037034179910191874,0.9559064419125823
EA-0422,Agent_0422,Washington,WAS-D06,7,0.5723667973766622,5.160145426762496,0.14861535803711776,0.7598173095460689,0.01517613275829085,1.036539856127601
EA-0423,Agent_0423,Washington,WAS-D06,1,0.7837562404744928,15.505104168080313,0.1016400086629016,0.7277100968102886,0.10429403839619285,1.088640506238928
EA-0424,Agent_0424,Washington,WAS-D06,6,0.6719451629138098,1.4383291162972287,0.314427224087739,0.8866488870867195,0.1145379013460017,1.3785360229218269
EA-0425,Agent_0425,Washington,WAS-D07,5,0.5109187271247393,8.239675391077032,0.13027030586248742,0.7671652053211623,0.20240917108557924,0.6123507070359888
EA-0426,Agent_0426,Washington,WAS-D07,4,0.4767793573077298,5.76643134168738,0.19345494057643245,0.9601550542644667,0.15058571640635196,1.083327749917991
EA-0427,Agent_0427,Washington,WAS-D07,3,0.8203023168021703,3.444220641986015,0.42883309874535025,0.8328560918221866,0.19400915091802853,0.9517965198082212
EA-0428,Agent_0428,Washington,WAS-D07,2,0.5849231975584818,2.6104047685829572,0.22233397138067046,0.8910874584052046,0.11983206546081791,0.8012231823636515
EA-0429,Agent_0429,Washington,WAS-D07,1,0.9035543281161341,13.397271632235668,0.3381449338523617,0.7322389324687104,0.13940016512963085,0.8911972390916827
EA-0430,Agent_0430,Washington,WAS-D08,5,0.7617013243917158,16.288683098380492,0.18078938721772358,0.875496266030096,0.1976956899128903,0.8981837805130063
EA-0431,Agent_0431,Washington,WAS-D08,6,0.6106110069673467,9.917521468743862,0.26922204447474934,0.9113748893085833,0.2396541277653191,0.596659449973957
EA-0432,Agent_0432,Washington,WAS-D08,4,0.9019213512018729,4.884181078356363,0.5043441022040739,0.8972219056007207,0.04220754871191986,0.7460877808093404
EA-0433,Agent_0433,Washington,WAS-D08,3,0.8995277745668055,19.808736739201084,0.23865339314433975,0.8862057883164576,0.04864309606952065,1.2691684413801285
EA-0434,Agent_0434,Washington,WAS-D08,4,0.6775558107743256,6.093898225211922,0.17745861632546628,0.9621790697080863,0.004604545477501646,0.7168459763947668
EA-0435,Agent_0435,Washington,WAS-D08,2,0.5513884698283215,10.222769898191038,0.34434549118148894,0.859089959378882,0.038709492934241634,0.6795527701983958
EA-0436,Agent_0436,Nevada,NEV-D01,5,0.7933729122592343,11.6649751847637,0.3743436378926707,0.5836196592450501,0.1246881113192129,1.0922864430356791
EA-0437,Agent_0437,Nevada,NEV-D01,3,0.4510578033130353,12.625280240652678,0.33054740166819896,0.7440510436526776,0.1617865765129115,0.7066893221124007
EA-0438,Agent_0438,Nevada,NEV-D01,2,0.39410179703251236,9.070920494097663,0.27568146758735856,0.7371741313131349,0.11880885756198002,0.782947660468032
EA-0439,Agent_0439,Nevada,NEV-D01,4,0.6414579395338066,6.743457093947102,0.3945923280454627,0.6898682144160269,0.19886361120191182,1.4129411684709188
EA-0440,Agent_0440,Nevada,NEV-D02,5,0.5021294552902962,17.497291814424987,0.26871877696805413,0.8685131868492479,0.1334016588574757,0.8428695083758659
EA-0441,Agent_0441,Nevada,NEV-D02,2,0.45710442259646267,19.187949525323624,0.4408072689692183,0.8756416045284268,0.10776986288256037,1.2607705029854162
EA-0442,Agent_0442,Nevada,NEV-D02,2,0.9042202060057338,13.07071414403128,0.06174062061396219,0.7403276911961779,0.08472588198995398,1.0687456641819155
EA-0443,Agent_0443,Nevada,NEV-D03,3,0.8952535064610475,3.7941613861099492,0.15598404644681582,0.5684100392715334,0.026216105148887604,1.1536470246243726
EA-0444,Agent_0444,Nevada,NEV-D03,4,0.4820971911998782,13.987340511479951,0.4268114867484209,0.9252792156315268,0.012725730805295207,0.9245712248005703
EA-0445,Agent_0445,Nevada,NEV-D03,11,0.3714364517425418,6.617243991620253,0.1854434689660852,0.5971257876342123,0.050072404609132176,1.2409392461689928
EA-0446,Agent_0446,Nevada,NEV-D03,9,0.6527875289932294,18.53708267073105,0.6075248327376133,0.909954956146796,0.046207592938384855,0.8547012165188675
EA-0447,Agent_0447,Nevada,NEV-D03,7,0.7444376930084947,7.41889798648469,0.24092228499910873,0.4204841224787399,0.04780725117996901,0.6982055193082366
EA-0448,Agent_0448,Nevada,NEV-D03,4,0.9109705897625604,16.34014190690528,0.2485866599450779,0.8301190638328952,0.031077502360315368,1.1144156956650229
EA-0449,Agent_0449,Nevada,NEV-D03,6,0.5826071148820459,6.000298485193042,0.5433483205849063,0.7476424951656125,0.0301293820050538,1.7369918125200772
EA-0450,Agent_0450,Nevada,NEV-D04,5,0.8134413950059896,11.958272655501283,0.1584935967861714,0.8856471477703686,0.29080069059305425,0.7277330532714135
EA-0451,Agent_0451,Nevada,NEV-D04,2,0.7913226907280955,4.676300283602096,0.30837387996209686,0.8971754137437351,0.04816415387391571,0.8714775035586838
EA-0452,Agent_0452,Nevada,NEV-D04,4,0.5243456629632652,9.144234337371664,0.5941830954757787,0.7860633615219851,0.09633745701384025,1.4287463687495303
EA-0453,Agent_0453,Nevada,NEV-D04,3,0.8533537687940863,6.371066971560949,0.4256558022180636,0.9583451728444772,0.2243814287239991,0.9318972244966196
EA-0454,Agent_0454,Nevada,NEV-D04,2,0.8446618074916066,5.375703738422887,0.3385522997036023,0.8445772159047605,0.034949112073273475,1.3890556639183878
EA-0455,Agent_0455,Nevada,NEV-D05,5,0.7067804989036408,5.318389188658456,0.14883826076325116,0.8344396148878797,0.15268458190311276,0.644049888253431
EA-0456,Agent_0456,Nevada,NEV-D05,2,0.3879410869576459,3.282607075091342,0.3875914078885409,0.9739621991498528,0.10628723777972443,0.8250357049784027
EA-0457,Agent_0457,Nevada,NEV-D05,3,0.770083700624556,10.137207303803407,0.5047354725331314,0.8663805543832878,0.10782727806963009,1.4339830229644661
EA-0458,Agent_0458,Nevada,NEV-D06,5,0.8703993360995975,5.56171215540805,0.09615676889778674,0.9049935006855445,0.07842036884696492,1.067242912383372
EA-0459,Agent_0459,Nevada,NEV-D06,3,0.6212720580179144,2.187886640103069,0.4747395418869338,0.7598236464065679,0.03164792003970424,1.5328759151010036
EA-0460,Agent_0460,Nevada,NEV-D06,4,0.8818209330715707,17.64665024989832,0.14259624129391668,0.8111768709351834,0.06698349473429363,1.085002103842433
EA-0461,Agent_0461,Nevada,NEV-D06,3,0.8142301121493821,5.706821279012337,0.345328091558636,0.7914035532405891,0.02779233595880537,0.8890987346166932
EA-0462,Agent_0462,Nevada,NEV-D07,3,0.7242494152799652,14.236608399812612,0.38050525043712047,0.9066717562169726,0.08357706055573304,1.0692648762874366
EA-0463,Agent_0463,Nevada,NEV-D07,2,0.8756510763811105,18.54295753173162,0.4004280251872347,0.8781376769001008,0.0363905330312656,0.6541885309897313
EA-0464,Agent_0464,Nevada,NEV-D08,3,0.9485668228797087,9.130957558420404,0.08010621278603991,0.7542947833544567,0.04963936338242151,0.7966952180053102
EA-0465,Agent_0465,Nevada,NEV-D08,3,0.7307768700693039,15.240239345827232,0.40855967990539366,0.9117559098727256,0.05167916664114065,0.6674192131279267
EA-0466,Agent_0466,Nevada,NEV-D08,2,0.7779469896651818,7.400349741820193,0.1613421485479502,0.9014028390038538,0.06378622787854075,0.8444082726730846
EA-0467,Agent_0467,Nevada,NEV-D08,5,0.8818129946505017,10.362101135289405,0.2678596860161671,0.9430182816756004,0.1109747627920265,1.2576115061552453
EA-0468,Agent_0468,Nevada,NEV-D08,1,0.8255009438393658,12.852206867083966,0.5948169637562151,0.9320623781505648,0.2252251579298949,1.1499695653540178
EA-0469,Agent_0469,Oregon,ORE-D01,6,0.9177264112968165,17.33647134504585,0.5911481715588617,0.8514735411883861,0.126606195725253,1.1261931768972604
EA-0470,Agent_0470,Oregon,ORE-D01,1,0.7931281651228757,15.647891960647058,0.3900025822375444,0.9709275050450826,0.047136954424255646,0.844454605522784
EA-0471,Agent_0471,Oregon,ORE-D02,4,0.6289317591386885,14.673307915274087,0.13859853542066541,0.9083270547998012,0.1203689271386925,0.45265241783372884
EA-0472,Agent_0472,Oregon,ORE-D02,3,0.533882281609443,10.402169999201519,0.318749268554368,0.3690380888249728,0.017906790695554443,1.234471021549044
EA-0473,Agent_0473,Oregon,ORE-D02,4,0.536149360618862,19.878208019679093,0.18185676720172028,0.9243172704236974,0.1210079459505576,1.1748708701291433
EA-0474,Agent_0474,Oregon,ORE-D02,2,0.8341868619650893,16.622876333891547,0.4095790281671635,0.8370111555583233,0.06677399008110942,0.699695638334991
EA-0475,Agent_0475,Oregon,ORE-D02,5,0.7994568952888322,7.439610052030603,0.31166877389123016,0.8656931750534109,0.07646752805261056,0.7690556740352255
EA-0476,Agent_0476,Oregon,ORE-D02,6,0.7956082901024627,15.756608919419968,0.37254912811179897,0.7850175359163968,0.03067174402893268,0.7778204057951698
EA-0477,Agent_0477,Oregon,ORE-D03,6,0.5989252016824554,3.246592877384737,0.28678620116568043,0.9288853297087648,0.021897087901204676,0.5495972794531969
EA-0478,Agent_0478,Oregon,ORE-D03,4,0.8883346029170558,14.157001999434463,0.12370627747378159,0.8728713114915306,0.010905210775397701,1.661752907398282
EA-0479,Agent_0479,Oregon,ORE-D03,4,0.3869320597011009,12.812540940421705,0.29613484764473974,0.6008599889122891,0.1291061142379604,1.2762173949324784
EA-0480,Agent_0480,Oregon,ORE-D03,2,0.8362124774012157,13.33098590483195,0.18984250351922988,0.7825635986409443,0.1629267482129523,1.0176986237669923
EA-0481,Agent_0481,Oregon,ORE-D03,5,0.6532794301917227,7.466947976763359,0.32386067063435714,0.7105195676141718,0.2646243802135506,1.562574965112618
EA-0482,Agent_0482,Oregon,ORE-D04,6,0.6725135959019423,4.999756106620894,0.46834976146724444,0.7782329709829808,0.09120670588046352,0.7437310790910107
EA-0483,Agent_0483,Oregon,ORE-D04,4,0.8630451969535013,5.542657411793692,0.4411224880693696,0.2768618809050324,0.17379966416131895,0.718663385595942
EA-0484,Agent_0484,Oregon,ORE-D04,2,0.7339739060501502,1.7389241739742245,0.2458997774958891,0.950132081579802,0.19969158666081743,1.3880033385155262
EA-0485,Agent_0485,Oregon,ORE-D04,3,0.7562535549946527,2.9229164213645693,0.4485218403884182,0.8384391466114227,0.01605222354180126,0.9627074573443364
EA-0486,Agent_0486,Oregon,ORE-D04,10,0.8103822719788051,16.833957899478666,0.19349838356019397,0.8395080601646995,0.02821259110551618,1.8581076389805398
EA-0487,Agent_0487,Oregon,ORE-D04,3,0.8425118295060464,9.420217836083346,0.2577887539168728,0.7168581064251751,0.07467082124806025,0.8398812189044663
EA-0488,Agent_0488,Oregon,ORE-D04,4,0.5347479226757407,2.404877652276329,0.35057152229670513,0.9092694172087502,0.1308092411213605,1.1845645444270427
EA-0489,Agent_0489,Oregon,ORE-D05,5,0.6662645592510079,18.25088672702836,0.18132011654242297,0.8180055266039453,0.14418375454856222,1.2683544348613225
EA-0490,Agent_0490,Oregon,ORE-D05,1,0.8270954667461138,10.718826475437572,0.14887469780498275,0.7773484896490506,0.021576166212434824,0.7872670159027622
EA-0491,Agent_0491,Oregon,ORE-D05,1,0.6938609670335966,14.363432792020117,0.2049883923946221,0.9132461565987947,0.05472782266788505,0.6102599333389459
EA-0492,Agent_0492,Oregon,ORE-D05,4,0.9167201551366202,7.941140910779307,0.36537171033054816,0.9003947189395826,0.08847145136969226,1.0772979180389632
EA-0493,Agent_0493,Oregon,ORE-D05,2,0.45113594813016794,8.44965636682679,0.6171725170713948,0.8479823141501894,0.05180858444979474,0.6945251546342575
EA-0494,Agent_0494,Oregon,ORE-D05,2,0.9803156885750266,12.998394685384707,0.39512152403963213,0.7045590085495088,0.03268237205057967,0.7170391911881199
EA-0495,Agent_0495,Oregon,ORE-D06,6,0.6607791648920527,4.743540425086161,0.2732748919620397,0.5322146671643593,0.24525238693959164,1.0124461056332676
EA-0496,Agent_0496,Oregon,ORE-D06,2,0.7593878560812127,12.63803505437393,0.3246062029090881,0.9335613949399751,0.042145568533017916,1.3866620325259562
EA-0497,Agent_0497,Oregon,ORE-D06,3,0.9590186879717869,3.590630095102155,0.2378892591778652,0.8753788143362676,0.04070760626396826,1.0836226788192873
EA-0498,Agent_0498,Oregon,ORE-D06,4,0.853625095754286,10.451138592721977,0.2936006438668119,0.7694478109039885,0.08838740220064342,1.0191028710115193
EA-0499,Agent_0499,Oregon,ORE-D06,5,0.8049225877137554,19.425516469383044,0.14660324102898858,0.6061444920887076,0.035679752287395713,1.0059427152027525
EA-0500,Agent_0500,Oregon,ORE-D06,2,0.7643612689748106,15.50305075131535,0.5736459400959332,0.8758165758218976,0.08544436777027156,0.9135882038593509
