agent_id,year,month,year_month,gwp,pif,new_business_gwp,new_business_count,renewal_count,cancellation_count,lapse_count,policy_count,avg_premium,avg_discount,avg_credit_score,anomaly_count,state,district,n_producers,quality_score,tenure_years,base_conversion_rate,base_retention_rate,renewal_rate,cancellation_rate,conversion_rate,retention_rate,nb_rate,gwp_per_producer,year_month_dt
EA-0270,2021,7,2021-07,9706.86,4,6943.610000000001,2,0,1,0,5,1941.372,0.1338,734.2,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.0,0.19999999996,0.17156623306045313,0.6368366122584763,0.39999999992,3235.61999892146,2021-07-01
EA-0270,2021,8,2021-08,68962.48,7,61240.44,3,4,1,0,8,8620.31,0.142225,688.5,2,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.5714285713469388,0.124999999984375,0.17156623306045313,0.6368366122584763,0.374999999953125,22987.493325670832,2021-08-01
EA-0270,2021,9,2021-09,3051.3,3,909.5,1,1,0,0,3,1017.1,0.18746666666666667,766.3333333333334,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.49999999975,0.0,0.17156623306045313,0.6368366122584763,0.3333333332222222,1017.0999996609667,2021-09-01
EA-0270,2021,10,2021-10,4267.67,5,0.0,0,3,0,0,5,853.534,0.15778,660.2,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.9999999996666666,0.0,0.17156623306045313,0.6368366122584763,0.0,1422.556666192481,2021-10-01
EA-0270,2021,11,2021-11,6470.3,6,3202.16,3,0,1,0,7,924.3285714285714,0.1537714285714286,652.0,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.0,0.1428571428367347,0.17156623306045313,0.6368366122584763,0.4285714285102041,2156.7666659477445,2021-11-01
EA-0270,2021,12,2021-12,3416.74,3,1843.73,2,1,0,0,3,1138.9133333333332,0.10210000000000001,664.6666666666666,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.3333333332222222,0.0,0.17156623306045313,0.6368366122584763,0.6666666664444444,1138.9133329536955,2021-12-01
EA-0270,2022,1,2022-01,7088.03,6,2203.87,2,3,0,0,6,1181.3383333333334,0.21753333333333336,695.8333333333334,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.59999999988,0.0,0.17156623306045313,0.6368366122584763,0.33333333327777775,2362.6766658791075,2022-01-01
EA-0270,2022,2,2022-02,9348.96,6,6394.94,2,3,0,0,6,1558.1599999999999,0.10078333333333334,693.1666666666666,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.59999999988,0.0,0.17156623306045313,0.6368366122584763,0.33333333327777775,3116.3199989612262,2022-02-01
EA-0270,2022,3,2022-03,10255.3,7,6311.7,5,2,0,0,7,1465.042857142857,0.14142857142857143,649.8571428571429,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.2857142856734694,0.0,0.17156623306045313,0.6368366122584763,0.7142857141836735,3418.433332193855,2022-03-01
EA-0270,2022,4,2022-04,10517.5,6,3469.47,2,2,0,0,6,1752.9166666666667,0.12885,694.8333333333334,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.499999999875,0.0,0.17156623306045313,0.6368366122584763,0.33333333327777775,3505.833332164722,2022-04-01
EA-0270,2022,5,2022-05,18118.18,10,3083.1099999999997,2,5,0,0,10,1811.818,0.13831,726.6,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.7142857141836735,0.0,0.17156623306045313,0.6368366122584763,0.19999999998,6039.393331320202,2022-05-01
EA-0270,2022,6,2022-06,13341.76,6,5645.15,2,4,0,0,6,2223.6266666666666,0.211,686.8333333333334,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.6666666665555555,0.0,0.17156623306045313,0.6368366122584763,0.33333333327777775,4447.253331850916,2022-06-01
EA-0270,2022,7,2022-07,19221.93,4,14790.72,3,1,1,0,5,3844.386,0.20958000000000002,664.2,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.2499999999375,0.19999999996,0.17156623306045313,0.6368366122584763,0.59999999988,6407.30999786423,2022-07-01
EA-0270,2022,8,2022-08,13309.66,7,3411.75,3,3,2,0,9,1478.851111111111,0.1789,675.6666666666666,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.49999999991666666,0.22222222219753085,0.17156623306045313,0.6368366122584763,0.3333333332962963,4436.553331854482,2022-08-01
EA-0270,2022,9,2022-09,11370.49,8,2440.0299999999997,3,5,0,0,8,1421.31125,0.1100875,732.25,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.624999999921875,0.0,0.17156623306045313,0.6368366122584763,0.374999999953125,3790.163332069945,2022-09-01
EA-0270,2022,10,2022-10,4997.91,2,3038.88,1,1,0,0,2,2498.955,0.10955000000000001,719.5,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.49999999975,0.0,0.17156623306045313,0.6368366122584763,0.49999999975,1665.9699994446767,2022-10-01
EA-0270,2022,11,2022-11,12291.380000000001,4,7251.1900000000005,3,1,2,0,6,2048.5633333333335,0.12448333333333333,743.1666666666666,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.2499999999375,0.33333333327777775,0.17156623306045313,0.6368366122584763,0.49999999991666666,4097.126665300958,2022-11-01
EA-0270,2022,12,2022-12,20497.79,6,12750.5,3,1,1,0,7,2928.2557142857145,0.17874285714285715,707.8571428571429,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.2499999999375,0.1428571428367347,0.17156623306045313,0.6368366122584763,0.4285714285102041,6832.596664389134,2022-12-01
EA-0270,2023,1,2023-01,4097.3,4,339.12,1,1,0,0,4,1024.325,0.11537499999999999,711.75,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.49999999975,0.0,0.17156623306045313,0.6368366122584763,0.2499999999375,1365.7666662114111,2023-01-01
EA-0270,2023,2,2023-02,19462.64,4,7476.85,5,1,3,0,7,2780.3771428571426,0.12907142857142856,687.5714285714286,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.16666666663888888,0.4285714285102041,0.17156623306045313,0.6368366122584763,0.7142857141836735,6487.546664504151,2023-02-01
EA-0270,2023,3,2023-03,23079.670000000002,10,18749.53,6,3,1,0,11,2098.1518181818183,0.19721818181818182,649.1818181818181,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.3333333332962963,0.09090909090082644,0.17156623306045313,0.6368366122584763,0.5454545454049586,7693.223330768926,2023-03-01
EA-0270,2023,4,2023-04,1120.92,2,749.4,1,1,0,0,2,560.46,0.1988,648.0,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.49999999975,0.0,0.17156623306045313,0.6368366122584763,0.49999999975,373.6399998754533,2023-04-01
EA-0270,2023,5,2023-05,34724.47,5,5044.6,2,3,1,0,6,5787.411666666667,0.16206666666666666,641.5,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.59999999988,0.16666666663888888,0.17156623306045313,0.6368366122584763,0.33333333327777775,11574.823329475059,2023-05-01
EA-0270,2023,6,2023-06,13282.72,6,11942.789999999999,5,1,0,0,6,2213.7866666666664,0.11401666666666667,716.0,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.16666666663888888,0.0,0.17156623306045313,0.6368366122584763,0.8333333331944445,4427.573331857475,2023-06-01
EA-0270,2023,7,2023-07,3484.4300000000003,3,3484.43,3,0,0,0,3,1161.4766666666667,0.22089999999999999,705.3333333333334,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.0,0.0,0.17156623306045313,0.6368366122584763,0.9999999996666666,1161.4766662795078,2023-07-01
EA-0270,2023,8,2023-08,6439.7,4,905.22,2,1,2,0,6,1073.2833333333333,0.08518333333333333,693.6666666666666,1,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.3333333332222222,0.33333333327777775,0.17156623306045313,0.6368366122584763,0.33333333327777775,2146.5666659511444,2023-08-01
EA-0270,2023,9,2023-09,10369.74,4,6880.5199999999995,2,2,1,0,5,2073.948,0.18766,760.4,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.499999999875,0.19999999996,0.17156623306045313,0.6368366122584763,0.39999999992,3456.5799988478066,2023-09-01
EA-0270,2023,10,2023-10,21871.75,7,8043.33,4,1,1,0,8,2733.96875,0.1828,644.875,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.19999999996,0.124999999984375,0.17156623306045313,0.6368366122584763,0.4999999999375,7290.583330903139,2023-10-01
EA-0270,2023,11,2023-11,4436.85,4,1529.9199999999998,2,2,0,0,4,1109.2125,0.17572500000000002,597.25,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.499999999875,0.0,0.17156623306045313,0.6368366122584763,0.499999999875,1478.9499995070169,2023-11-01
EA-0270,2023,12,2023-12,5324.67,5,1347.06,2,1,0,0,5,1064.934,0.11992,728.0,0,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.3333333332222222,0.0,0.17156623306045313,0.6368366122584763,0.39999999992,1774.88999940837,2023-12-01
EA-0271,2021,1,2021-01,1475.86,3,0.0,0,3,0,0,3,491.9533333333333,0.1882,647.6666666666666,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.9999999996666666,0.0,0.24592637137819626,0.5552326469038183,0.0,1475.8599985241399,2021-01-01
EA-0271,2021,3,2021-03,1735.27,2,0.0,0,0,0,0,2,867.635,0.12184999999999999,704.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.0,1735.2699982647298,2021-03-01
EA-0271,2021,4,2021-04,1581.02,2,442.33,1,1,0,0,2,790.51,0.2878,727.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.49999999975,0.0,0.24592637137819626,0.5552326469038183,0.49999999975,1581.0199984189799,2021-04-01
EA-0271,2021,5,2021-05,1311.71,1,0.0,0,0,0,0,1,1311.71,0.1637,810.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.0,1311.70999868829,2021-05-01
EA-0271,2021,6,2021-06,1880.1599999999999,1,1880.1599999999999,2,0,1,0,2,940.0799999999999,0.16575,673.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.49999999975,0.24592637137819626,0.5552326469038183,0.9999999995,1880.1599981198397,2021-06-01
EA-0271,2021,7,2021-07,2743.62,3,2743.62,3,0,0,0,3,914.54,0.1865,708.6666666666666,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999996666666,2743.6199972563795,2021-07-01
EA-0271,2021,8,2021-08,3854.49,4,926.76,1,2,0,0,4,963.6225,0.10877500000000001,711.75,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.6666666664444444,0.0,0.24592637137819626,0.5552326469038183,0.2499999999375,3854.4899961455094,2021-08-01
EA-0271,2021,9,2021-09,322.06,1,0.0,0,0,0,0,1,322.06,0.0992,660.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.0,322.05999967793997,2021-09-01
EA-0271,2021,10,2021-10,3348.2200000000003,3,665.73,1,1,0,0,3,1116.0733333333335,0.1529,620.6666666666666,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.49999999975,0.0,0.24592637137819626,0.5552326469038183,0.3333333332222222,3348.21999665178,2021-10-01
EA-0271,2021,11,2021-11,2682.53,2,2682.53,2,0,0,0,2,1341.265,0.1267,522.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999995,2682.52999731747,2021-11-01
EA-0271,2021,12,2021-12,309.83,1,309.83,1,0,0,0,1,309.83,0.0824,651.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999989999999,309.82999969017,2021-12-01
EA-0271,2022,1,2022-01,1915.0700000000002,2,0.0,0,1,0,0,2,957.5350000000001,0.12915,658.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.9999999989999999,0.0,0.24592637137819626,0.5552326469038183,0.0,1915.06999808493,2022-01-01
EA-0271,2022,2,2022-02,4676.33,4,2343.08,1,2,0,0,4,1169.0825,0.193475,670.25,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.6666666664444444,0.0,0.24592637137819626,0.5552326469038183,0.2499999999375,4676.329995323669,2022-02-01
EA-0271,2022,3,2022-03,413.95,1,0.0,0,1,0,0,1,413.95,0.1056,752.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.9999999989999999,0.0,0.24592637137819626,0.5552326469038183,0.0,413.94999958604996,2022-03-01
EA-0271,2022,4,2022-04,1599.12,1,0.0,0,0,0,0,1,1599.12,0.1958,647.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.0,1599.1199984008797,2022-04-01
EA-0271,2022,5,2022-05,953.83,1,953.83,1,0,0,0,1,953.83,0.2244,760.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999989999999,953.82999904617,2022-05-01
EA-0271,2022,6,2022-06,712.94,1,712.94,1,0,0,0,1,712.94,0.013,591.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999989999999,712.93999928706,2022-06-01
EA-0271,2022,8,2022-08,866.66,0,866.66,1,0,1,0,1,866.66,0.1362,652.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.9999999989999999,0.24592637137819626,0.5552326469038183,0.9999999989999999,866.6599991333399,2022-08-01
EA-0271,2022,9,2022-09,1688.0900000000001,1,0.0,0,0,1,0,2,844.0450000000001,0.16475,593.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.49999999975,0.24592637137819626,0.5552326469038183,0.0,1688.08999831191,2022-09-01
EA-0271,2022,10,2022-10,3200.61,3,1062.01,1,0,0,0,3,1066.8700000000001,0.06883333333333333,797.6666666666666,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.3333333332222222,3200.60999679939,2022-10-01
EA-0271,2022,11,2022-11,1008.45,2,0.0,0,2,0,0,2,504.225,0.1906,628.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.9999999995,0.0,0.24592637137819626,0.5552326469038183,0.0,1008.4499989915499,2022-11-01
EA-0271,2023,1,2023-01,2850.71,3,2850.71,3,0,0,0,3,950.2366666666667,0.18769999999999998,649.3333333333334,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999996666666,2850.70999714929,2023-01-01
EA-0271,2023,3,2023-03,1061.58,2,0.0,0,1,0,0,2,530.79,0.10345,818.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.9999999989999999,0.0,0.24592637137819626,0.5552326469038183,0.0,1061.5799989384197,2023-03-01
EA-0271,2023,5,2023-05,5190.15,4,2499.31,2,1,0,0,4,1297.5375,0.158825,698.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.3333333332222222,0.0,0.24592637137819626,0.5552326469038183,0.499999999875,5190.149994809849,2023-05-01
EA-0271,2023,7,2023-07,3239.02,3,1770.34,2,1,1,0,4,809.755,0.107775,615.5,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.3333333332222222,0.2499999999375,0.24592637137819626,0.5552326469038183,0.499999999875,3239.0199967609797,2023-07-01
EA-0271,2023,8,2023-08,2569.15,2,2177.29,1,1,0,0,2,1284.575,0.25145,713.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.49999999975,0.0,0.24592637137819626,0.5552326469038183,0.49999999975,2569.14999743085,2023-08-01
EA-0271,2023,9,2023-09,8362.16,5,4380.1900000000005,2,2,1,0,6,1393.6933333333334,0.09143333333333332,709.5,1,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.499999999875,0.16666666663888888,0.24592637137819626,0.5552326469038183,0.33333333327777775,8362.15999163784,2023-09-01
EA-0271,2023,11,2023-11,2867.12,3,2867.12,3,0,0,0,3,955.7066666666666,0.13949999999999999,731.0,0,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.0,0.0,0.24592637137819626,0.5552326469038183,0.9999999996666666,2867.1199971328797,2023-11-01
EA-0272,2021,1,2021-01,22861.89,11,11021.550000000001,4,2,0,0,11,2078.3536363636363,0.1307,678.5454545454545,1,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.33333333327777775,0.0,0.3753384423060465,0.6317001668794424,0.36363636360330576,7620.62999745979,2021-01-01
EA-0272,2021,2,2021-02,4876.18,5,2379.02,2,3,0,0,5,975.2360000000001,0.14128000000000002,646.6,1,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.59999999988,0.0,0.3753384423060465,0.6317001668794424,0.39999999992,1625.3933327915356,2021-02-01
EA-0272,2021,3,2021-03,19718.489999999998,10,14842.71,7,1,0,0,10,1971.8489999999997,0.18309,702.5,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.124999999984375,0.0,0.3753384423060465,0.6317001668794424,0.69999999993,6572.829997809055,2021-03-01
EA-0272,2021,4,2021-04,10041.03,3,0.0,0,1,0,0,3,3347.01,0.19039999999999999,688.3333333333334,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.9999999989999999,0.0,0.3753384423060465,0.6317001668794424,0.0,3347.0099988843303,2021-04-01
EA-0272,2021,5,2021-05,11951.5,6,701.03,1,3,1,0,7,1707.357142857143,0.16942857142857143,694.4285714285714,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.7499999998125,0.1428571428367347,0.3753384423060465,0.6317001668794424,0.1428571428367347,3983.833332005389,2021-05-01
EA-0272,2021,6,2021-06,14423.7,4,8168.56,2,2,0,0,4,3605.925,0.194525,680.75,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.499999999875,0.0,0.3753384423060465,0.6317001668794424,0.499999999875,4807.899998397367,2021-06-01
EA-0272,2021,7,2021-07,14487.560000000001,5,9157.68,2,3,1,0,6,2414.5933333333337,0.08515,721.8333333333334,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.59999999988,0.16666666663888888,0.3753384423060465,0.6317001668794424,0.33333333327777775,4829.186665056938,2021-07-01
EA-0272,2021,8,2021-08,10474.93,8,3740.83,3,5,0,0,8,1309.36625,0.1545375,739.375,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.624999999921875,0.0,0.3753384423060465,0.6317001668794424,0.374999999953125,3491.643332169452,2021-08-01
EA-0272,2021,9,2021-09,10609.14,7,2528.08,3,3,0,0,7,1515.5914285714284,0.15237142857142857,671.1428571428571,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.49999999991666666,0.0,0.3753384423060465,0.6317001668794424,0.4285714285102041,3536.3799988212063,2021-09-01
EA-0272,2021,10,2021-10,13695.58,6,513.67,1,1,1,0,7,1956.5114285714285,0.10235714285714285,691.5714285714286,1,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.49999999975,0.1428571428367347,0.3753384423060465,0.6317001668794424,0.1428571428367347,4565.193331811602,2021-10-01
EA-0272,2021,11,2021-11,9795.67,6,1301.56,1,2,0,0,6,1632.6116666666667,0.09423333333333334,690.6666666666666,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.6666666664444444,0.0,0.3753384423060465,0.6317001668794424,0.16666666663888888,3265.2233322449256,2021-11-01
EA-0272,2021,12,2021-12,8524.22,6,3655.91,4,2,1,0,7,1217.7457142857143,0.14307142857142857,667.0,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.33333333327777775,0.1428571428367347,0.3753384423060465,0.6317001668794424,0.5714285713469388,2841.406665719531,2021-12-01
EA-0272,2022,1,2022-01,11359.65,8,1127.09,1,6,0,0,8,1419.95625,0.219875,718.375,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.8571428570204082,0.0,0.3753384423060465,0.6317001668794424,0.124999999984375,3786.5499987378166,2022-01-01
EA-0272,2022,2,2022-02,5248.049999999999,4,0.0,0,2,0,0,4,1312.0124999999998,0.229975,700.0,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.9999999995,0.0,0.3753384423060465,0.6317001668794424,0.0,1749.349999416883,2022-02-01
EA-0272,2022,3,2022-03,7378.3099999999995,6,2435.95,2,3,0,0,6,1229.7183333333332,0.16749999999999998,629.6666666666666,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.59999999988,0.0,0.3753384423060465,0.6317001668794424,0.33333333327777775,2459.4366658468543,2022-03-01
EA-0272,2022,4,2022-04,21690.33,9,12007.07,5,3,2,0,11,1971.848181818182,0.14714545454545452,694.0909090909091,2,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.374999999953125,0.18181818180165288,0.3753384423060465,0.6317001668794424,0.45454545450413225,7230.109997589963,2022-04-01
EA-0272,2022,5,2022-05,5233.09,3,0.0,0,2,0,0,3,1744.3633333333335,0.1345333333333333,698.0,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.9999999995,0.0,0.3753384423060465,0.6317001668794424,0.0,1744.363332751879,2022-05-01
EA-0272,2022,6,2022-06,27994.32,8,10222.369999999999,3,4,0,0,8,3499.29,0.160325,695.75,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.5714285713469388,0.0,0.3753384423060465,0.6317001668794424,0.374999999953125,9331.43999688952,2022-06-01
EA-0272,2022,7,2022-07,2756.17,1,2215.81,1,0,1,0,2,1378.085,0.08645,748.0,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.0,0.49999999975,0.3753384423060465,0.6317001668794424,0.49999999975,918.7233330270922,2022-07-01
EA-0272,2022,8,2022-08,19828.68,7,4516.5,2,4,1,0,8,2478.585,0.1163125,763.375,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.6666666665555555,0.124999999984375,0.3753384423060465,0.6317001668794424,0.24999999996875,6609.559997796813,2022-08-01
EA-0272,2022,9,2022-09,14537.3,7,6024.43,4,2,1,0,8,1817.1625,0.157075,664.625,1,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.33333333327777775,0.124999999984375,0.3753384423060465,0.6317001668794424,0.4999999999375,4845.766665051411,2022-09-01
EA-0272,2022,10,2022-10,13220.26,7,8899.98,4,3,1,0,8,1652.5325,0.114375,725.75,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.4285714285102041,0.124999999984375,0.3753384423060465,0.6317001668794424,0.4999999999375,4406.7533318644155,2022-10-01
EA-0272,2022,11,2022-11,16227.12,7,6339.17,3,2,1,0,8,2028.39,0.1681375,717.125,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.39999999992,0.124999999984375,0.3753384423060465,0.6317001668794424,0.374999999953125,5409.039998196987,2022-11-01
EA-0272,2022,12,2022-12,19304.010000000002,10,5140.02,5,5,0,0,10,1930.4010000000003,0.12744,674.4,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.49999999995,0.0,0.3753384423060465,0.6317001668794424,0.49999999995,6434.6699978551105,2022-12-01
EA-0272,2023,1,2023-01,13963.67,6,3727.6,2,2,1,0,7,1994.81,0.16840000000000002,715.7142857142857,1,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.499999999875,0.1428571428367347,0.3753384423060465,0.6317001668794424,0.2857142856734694,4654.556665115148,2023-01-01
EA-0272,2023,2,2023-02,5860.41,4,0.0,0,3,0,0,4,1465.1025,0.151675,738.5,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.9999999996666666,0.0,0.3753384423060465,0.6317001668794424,0.0,1953.4699993488432,2023-02-01
EA-0272,2023,3,2023-03,13616.87,6,6225.870000000001,2,2,0,0,6,2269.4783333333335,0.1696,668.5,0,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.499999999875,0.0,0.3753384423060465,0.6317001668794424,0.33333333327777775,4538.956665153682,2023-03-01
