state,year,month,year_month,gwp,pif,new_business_gwp,new_business_count,renewal_count,cancellation_count,agent_count,avg_premium,avg_conversion,avg_retention,anomaly_count,year_month_dt
Texas,2023,11,2023-11,665773.8300000001,301,274080.52,143,139,31,46,1915.3321741728362,0.32263388394497566,0.7890667110098946,10,2023-11-01
Texas,2023,12,2023-12,619482.38,291,236487.39,122,147,29,47,1975.1779072864106,0.32940424651151123,0.7891834129666424,3,2023-12-01
Washington,2021,1,2021-01,844000.24,442,336892.14,197,214,51,51,1670.4823930957386,0.2904791694985713,0.8287706630569102,14,2021-01-01
Washington,2021,2,2021-02,795758.54,408,280565.99,165,221,31,52,1782.342659453951,0.2868476471748084,0.8268271906290905,14,2021-02-01
Washington,2021,3,2021-03,919426.72,440,331244.56,192,238,42,51,1913.893261717045,0.2872571626530204,0.8287390016329936,18,2021-03-01
Washington,2021,4,2021-04,965218.59,446,375717.74,175,250,41,52,1957.1178608047935,0.2868476471748084,0.8268271906290905,13,2021-04-01
Washington,2021,5,2021-05,1019308.5,425,422825.98,200,194,43,52,2243.626773095196,0.2868476471748084,0.8268271906290905,13,2021-05-01
Washington,2021,6,2021-06,974682.06,396,408951.63,181,198,38,51,2225.6654771824356,0.2904791694985713,0.8287706630569102,18,2021-06-01
Washington,2021,7,2021-07,984337.31,433,375879.32,181,235,32,52,2069.125422537932,0.2868476471748084,0.8268271906290905,22,2021-07-01
Washington,2021,8,2021-08,1084688.71,449,432504.8,201,239,48,51,2296.741311543877,0.2872571626530204,0.8287390016329936,11,2021-08-01
Washington,2021,9,2021-09,835737.67,401,363091.48,179,205,30,52,1884.5699063617144,0.2868476471748084,0.8268271906290905,13,2021-09-01
Washington,2021,10,2021-10,855193.43,426,366794.86,180,225,37,52,1917.770096077816,0.2868476471748084,0.8268271906290905,13,2021-10-01
Washington,2021,11,2021-11,810251.89,398,259259.81,174,205,39,51,1928.5382840767165,0.2904791694985713,0.8287706630569102,14,2021-11-01
Washington,2021,12,2021-12,747589.87,410,320930.06,179,212,40,51,1636.6339900437254,0.2872571626530204,0.8287390016329936,12,2021-12-01
Washington,2022,1,2022-01,828989.97,417,349389.77999999997,172,240,44,52,1759.4925379960796,0.2868476471748084,0.8268271906290905,8,2022-01-01
Washington,2022,2,2022-02,701799.46,363,291722.07,164,190,38,51,1826.5179048952136,0.2858418180242681,0.8286818623577255,12,2022-02-01
Washington,2022,3,2022-03,1041508.67,472,469213.25,222,233,44,52,2064.9184450368793,0.2868476471748084,0.8268271906290905,15,2022-03-01
Washington,2022,4,2022-04,986633.95,397,383883.88,165,215,48,51,2226.071714874162,0.28849216954138646,0.8240181810336175,14,2022-04-01
Washington,2022,5,2022-05,917252.03,405,391791.64,173,208,34,52,2155.1037139023465,0.2868476471748084,0.8268271906290905,11,2022-05-01
Washington,2022,6,2022-06,1153517.35,434,402522.07,186,233,50,52,2287.103969352496,0.2868476471748084,0.8268271906290905,16,2022-06-01
Washington,2022,7,2022-07,1031391.8,421,450225.3,200,203,34,51,2154.908610830666,0.2904791694985713,0.8287706630569102,19,2022-07-01
Washington,2022,8,2022-08,1077300.46,397,391451.25,175,205,46,51,2465.5003959214405,0.2904791694985713,0.8287706630569102,20,2022-08-01
Washington,2022,9,2022-09,1013868.71,405,393536.79,179,214,50,51,2251.510728633855,0.2904791694985713,0.8287706630569102,15,2022-09-01
Washington,2022,10,2022-10,975530.69,465,438252.45,217,236,57,52,1793.9574196199942,0.2868476471748084,0.8268271906290905,14,2022-10-01
Washington,2022,11,2022-11,905039.16,404,376207.99,193,195,51,52,1970.3625113820476,0.2868476471748084,0.8268271906290905,10,2022-11-01
Washington,2022,12,2022-12,865142.91,413,296246.74,176,216,50,51,1821.5325739786454,0.2904791694985713,0.8287706630569102,14,2022-12-01
Washington,2023,1,2023-01,781918.16,359,344840.39,176,175,45,51,1940.580880272755,0.2836821972230218,0.8257866312305379,10,2023-01-01
Washington,2023,2,2023-02,769305.07,365,332119.26,171,183,33,52,2044.588975158467,0.2868476471748084,0.8268271906290905,16,2023-02-01
Washington,2023,3,2023-03,1085406.6,446,433310.52,201,225,47,50,2127.4702061895705,0.28623940722903357,0.8306690030162792,10,2023-03-01
Washington,2023,4,2023-04,1055960.77,417,396425.55,190,207,44,52,2176.236743567425,0.2868476471748084,0.8268271906290905,11,2023-04-01
Washington,2023,5,2023-05,1130932.94,424,457051.92,184,225,49,52,2370.283204038269,0.2868476471748084,0.8268271906290905,12,2023-05-01
Washington,2023,6,2023-06,1239165.58,407,459497.83999999997,158,225,47,51,2619.942025135572,0.2836821972230218,0.8257866312305379,11,2023-06-01
Washington,2023,7,2023-07,1227161.08,442,446668.81,192,232,45,52,2496.020752393314,0.2868476471748084,0.8268271906290905,15,2023-07-01
Washington,2023,8,2023-08,1074619.12,406,386346.89,178,208,36,52,2391.6480865238327,0.2868476471748084,0.8268271906290905,15,2023-08-01
Washington,2023,9,2023-09,998210.67,401,347538.19,172,216,44,51,2140.450709028029,0.2904791694985713,0.8287706630569102,15,2023-09-01
Washington,2023,10,2023-10,944635.17,420,376785.65,168,223,36,52,1973.9848307145344,0.2868476471748084,0.8268271906290905,20,2023-10-01
Washington,2023,11,2023-11,968175.76,421,351788.24,173,234,43,52,1966.7411880138184,0.2868476471748084,0.8268271906290905,24,2023-11-01
Washington,2023,12,2023-12,987573.13,447,408531.28,206,226,40,52,1929.895965486217,0.2868476471748084,0.8268271906290905,13,2023-12-01
